time,latitude,longitude
1633007300526748655,61.17833074235612,11.407143277462422
1633007300546718758,61.178330925135256,11.407142857893332
1633007300566854492,61.17833107676227,11.407142549058836
1633007300586730797,61.17833127620334,11.407142236965816
1633007300606801339,61.17833148779341,11.407141944990004
1633007300626828342,61.17833167534458,11.407141704834599
1633007300647015253,61.17833194230038,11.407141367406101
1633007300666746524,61.178332131664206,11.407141126451648
1633007300686711695,61.17833235474212,11.40714083783912
1633007300706754187,61.17833257095609,11.407140540299292
1633007300729139264,61.178332774147755,11.407140223511878
1633007300746714915,61.17833302666443,11.407139776585735
1633007300766733689,61.17833325207104,11.407139414481906
1633007300786724945,61.178333478693105,11.407139103007168
1633007300806748648,61.178333719049924,11.40713886827814
1633007300840004152,61.17833387822627,11.40713874752932
1633007300846780833,61.178334073416124,11.407138617185781
1633007300866815113,61.17833429987771,11.407138434041638
1633007300886762833,61.178334501777364,11.407138196830724
1633007300906733327,61.17833466748252,11.407137918995597
1633007300926763907,61.178334834845415,11.407137590910475
1633007300946741195,61.17833500010934,11.407137326396015
1633007300966743470,61.17833527948718,11.407136841529065
1633007300987508859,61.178335466405656,11.407136662274832
1633007301006894517,61.178335645324346,11.407136466495706
1633007301027336995,61.17833583653843,11.40713620594984
1633007301046732852,61.17833593899218,11.407136041952576
1633007301066737845,61.178336079734734,11.407135790206333
1633007301086752663,61.17833618800168,11.407135586127762
1633007301106748007,61.17833631971653,11.407135331622833
1633007301126722615,61.178336485505895,11.407135033586236
1633007301146732332,61.17833663896188,11.407134803937494
1633007301167344278,61.178336765375086,11.407134243801169
1633007301186739250,61.17833693598396,11.407134030321108
1633007301206779164,61.17833710368336,11.407133787706242
1633007301226737458,61.1783372586495,11.407133517022945
1633007301246701514,61.178337405619025,11.407133238967088
1633007301267006787,61.17833747911165,11.407133101425247
1633007301286722814,61.17833763428543,11.407132830373863
1633007301306967941,61.17833779388951,11.40713255547618
1633007301326726861,61.17833800367548,11.407132184587674
1633007301346863706,61.17833813459408,11.407131952687951
1633007301366779474,61.178338280027454,11.407131448621916
1633007301386724991,61.17833848694682,11.407131134343674
1633007301406776461,61.17833867303961,11.407130872272004
1633007301426708264,61.17833886545892,11.407130630382962
1633007301446719474,61.17833906190204,11.407130412508156
1633007301466737464,61.178339251502855,11.407130208920755
1633007301486750387,61.17833937276932,11.407130076538564
1633007301516733944,61.17833951804627,11.407129910817655
1633007301532823100,61.178339710443126,11.407129696787662
1633007301546722429,61.17833988530019,11.407129527392533
1633007301566788298,61.17834010066237,11.407129165537633
1633007301586757458,61.17834024573085,11.407129044326146
1633007301613343039,61.17834034744379,11.407128956458843
1633007301626791774,61.178340477459585,11.407128850027838
1633007301646723441,61.178340657347256,11.4071287330117
1633007301666718904,61.17834083388222,11.40712864388812
1633007301687071735,61.17834099676848,11.407128562940237
1633007301706789753,61.17834113499866,11.407128489871463
1633007301727142216,61.178341345166345,11.407128373242672
1633007301746761058,61.17834159668359,11.40712824612942
1633007301766782241,61.178341911941374,11.407127917813765
1633007301786739904,61.17834210865548,11.407127843455552
1633007301806743032,61.17834229729715,11.407127767170543
1633007301826817712,61.178342470580944,11.407127647269037
1633007301847054155,61.17834263914456,11.407127456394697
1633007301866893674,61.17834275691154,11.407127289548157
1633007301886740885,61.17834290012451,11.407127119295222
1633007301914072092,61.178342995072825,11.407127044989737
1633007301926747083,61.17834312220466,11.407126975076721
1633007301946759863,61.178343299884475,11.407126894965858
1633007301966735916,61.17834362870774,11.407126714021842
1633007301986723245,61.178343800698954,11.407126617463035
1633007302006705108,61.17834396748957,11.407126522159889
1633007302026727216,61.178344078609996,11.407126457562132
1633007302046730521,61.17834420124323,11.407126365685984
1633007302067583276,61.178344343806934,11.407126201862157
